longitude,latitude,altitude,angle,speed,odometer,Pass_ID,Y,tsne_x,tsne_y,color_tsne_5000,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,order,id
0.6397015837358087,0.5231100199531262,0.0148379919343624,0.33991584187755586,0.13597280105286247,0.017968794272653438,1321,-3.0,-11.511727,-25.59469,#a6c65b,4,5,6,6,6,7,7,7,7,6,6,14,14,12,12,10,123,5811
0.6399703419202183,0.5240859915928517,0.017312091503267974,0.5644916434540389,0.17832474226804124,0.1514508443680463,1321,-4.0,-15.368635000000001,-1.6644264,#bf965f,4,5,6,6,6,7,7,7,7,6,6,14,14,12,12,10,123,5812
0.6407026539254623,0.5254736689041941,0.024379922909334675,0.3576039211484894,0.3971451229183188,0.23892929380259134,1321,-5.0,8.064678,-12.786639,#7fb09d,4,5,6,6,6,7,7,7,7,6,6,14,14,12,12,10,123,5813
0.6436448640580181,0.5216427715038954,0.017418454079597415,0.3616462003217073,0.05419994191955859,0.019011384083035786,1321,1.0,-16.988354,-26.706653999999997,#b2c649,4,5,6,6,6,7,7,7,7,6,6,14,14,12,12,10,123,5814
0.6435713874643287,0.5215481383337348,0.0229417901745988,0.12625053944838946,0.01499564396689414,0.037368946294552674,1321,2.0,-1.4785843,-49.97054,#7ede6b,4,5,6,6,6,7,7,7,7,6,6,14,14,12,12,10,123,5815
0.6435312384737877,0.5214921144892806,0.017247502774694785,0.8747595522152729,0.002579264734487457,0.0004525500513763259,1321,3.0,-47.103504,6.1808987,#ec7003,4,5,6,6,6,7,7,7,7,6,6,14,14,12,12,10,123,5816
0.6435345109819135,0.5214974457633161,0.0162609446294241,0.814844694381668,0.016584322116319782,0.00034562741667429976,1321,4.0,-45.753994,3.8916087,#eb7302,4,5,6,6,6,7,7,7,7,6,6,14,14,12,12,10,123,5817
0.6435377834900411,0.5215027770373482,0.01527438648415341,0.7549298365480632,0.030589379498152113,0.00023870478197227348,1321,5.0,-44.225838,0.1191518,#e97b04,4,5,6,6,6,7,7,7,7,6,6,14,14,12,12,10,123,5818
0.6434868233798811,0.5213586153578191,0.011982570806100221,0.5849582172701949,0.17525773195876287,0.015111732371219704,1322,0.0,-22.891733,-7.9537119999999994,#cba144,0,5,6,7,4,8,10,10,10,12,12,10,10,10,10,8,120,5819
0.6435423077325275,0.5215101475237205,0.013910469848316684,0.6720975455931046,0.04995137132853529,9.08842394967223e-05,1322,-1.0,-39.649063,-7.0620246,#e39212,0,5,6,7,4,8,10,10,10,12,12,10,10,10,10,8,120,5820
