TIME,Pass_ID,Time since ball possession change,Time to next ball possession change,Pressure on the ball (d1=9.0; d2=3.0; p=1.75),Pressure on the offense team (d1=9.0; d2=3.0; p=1.75),Threat to the defense goal from the offense team (maxD=35.0; r=1.5),Potential threat to the offense goal from the defense team (maxD=35.0; r=1.5),Ball distance to the defense goal,left-right,back-front,change,team,tsne_x,tsne_y,color_tsne,ae4_x,ae4_y,color_ae4,ae3_x,ae3_y,color_ae3,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,tsne_y_5000,tsne_x_5000,color_tsne_5000,order,id,Y
02:28.6,237,0.047423621,0.00046970400000000004,0.286264943,0.574235569,0.0,0.0,0.32074215,0.383907262,0.53487596,0,0,-4.559508999999999,-81.39673,#84d961,1.3820208,-0.27907684,#c1d931,-0.45448299999999997,-0.82315457,#2eaeda,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,-0.3268137,-48.325035,#84dd64,18,63,12
02:28.7,237,0.0,0.732738375,0.348670407,0.56979908,0.0,0.0,0.6835394859999999,0.382032049,0.527867393,1,1,74.75738,-24.705273000000002,#2995dd,3.7281795,4.5079684,#5d1dc4,-2.723783,0.46547407,#cd2849,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,3.4778397,8.068713,#925998,18,64,13
02:28.8,237,0.000911993,0.731798967,0.34218102,0.564765333,0.0,0.0,0.687725975,0.38305489299999995,0.5244187339999999,0,1,70.550995,-4.4949174,#2a79de,3.8329440000000004,4.612731500000001,#591ac8,-2.9659237999999997,0.46130222,#dc2d3a,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,20.912796,7.8488173,#2d55e9,18,65,14
02:28.8,237,0.001823985,0.730859558,0.368577702,0.5663385,0.0,0.0,0.6864890579999999,0.39294238,0.527422405,0,1,70.45822,-4.4335623,#2a79de,3.8512065000000004,4.6176033,#581ac9,-2.991547,0.45747244,#de2d38,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,20.948988,8.004878,#2d55e9,18,66,15
02:28.9,237,0.002735978,0.72992015,0.37882410299999997,0.571196584,0.0,0.0,0.685156993,0.402318445,0.530537323,0,1,70.42893000000001,-4.4142589999999995,#2b79de,3.8696992,4.6236053,#571aca,-3.0112398,0.4555878,#df2e37,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,20.96209,8.080421,#2d54e9,18,67,16
02:29.0,237,0.003647971,0.7289807420000001,0.314271774,0.571766515,0.0,0.0,0.6839200759999999,0.411864985,0.533652242,0,1,70.73408,-4.621535,#2a7ade,3.8678138,4.627426,#571aca,-2.992571,0.4629317,#de2d38,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,20.896633,7.7145686,#2d55e9,18,68,17
02:29.1,237,0.0045599640000000006,0.728041334,0.230251281,0.576177631,0.0,0.0,0.6827783059999999,0.419877259,0.5366559129999999,0,1,71.64338000000001,-5.2032266,#287ade,3.8651195,4.6321855,#571aca,-2.9655278,0.47260422,#dc2c3a,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,20.829187,7.353482,#2d56e9,18,69,18
02:29.2,237,0.005471956,0.7271019259999999,0.133495975,0.576530911,0.0,0.0,0.681541389,0.42908285,0.539770831,0,1,73.60562,-6.848675999999999,#247bdf,3.8560410000000003,4.635568,#581ac9,-2.9310259999999997,0.48387109999999994,#d92a3d,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,20.841196,6.9648786,#2c57e9,18,70,19
02:29.2,237,0.006383949,0.726162518,0.056891925,0.5715889000000001,0.0,0.0,0.680114177,0.43811796799999997,0.54321949,0,1,74.140884,-8.408553,#237de0,3.8447647000000003,4.636424,#581ac9,-2.9029016,0.49211000000000005,#d7293f,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,20.95936,6.640005,#2b57e9,18,71,20
02:29.3,237,0.007295942,0.7252231090000001,0.014491338999999999,0.566020354,0.0,0.0,0.6789724070000001,0.445789294,0.546334409,0,1,74.32149,-9.00807,#237ee0,3.8383834,4.6365924000000005,#5919c8,-2.8890274,0.49601245,#d6283f,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,21.104574,6.42813,#2a58e9,18,72,21
02:29.4,237,0.008207934,0.724283701,0.000536716,0.555945052,0.0,0.0,0.67773549,0.45516536,0.549449327,0,1,74.43336,-9.316838,#237ee0,3.8323254999999996,4.632644,#591ac8,-2.8874476000000002,0.4965157,#d62840,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,21.164257,6.318317,#2a58e9,18,73,22
02:29.5,237,0.009119927,0.7233442929999999,0.002488412,0.557038072,0.0,0.0,0.6764985729999999,0.462666212,0.552675492,0,1,74.51366999999999,-9.316587,#237ee0,3.8432722000000004,4.6364975,#581ac9,-2.8990343,0.49505705,#d7293f,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,21.17075,6.3267655,#2a58e9,18,74,23
02:29.6,237,0.01003192,0.722404885,0.003708222,0.54952356,0.0,0.0,0.675261656,0.47050801200000003,0.556124152,0,1,74.70798,-9.370236,#227ee0,3.8434690000000002,4.635307,#581ac9,-2.9051986000000003,0.49329984,#d7293e,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,21.183796,6.3037596,#2a58e9,18,75,24
02:29.6,237,0.010943912,0.7214654770000001,0.002585997,0.536932362,0.0,0.0,0.6773549,0.475963178,0.555567916,0,1,74.880066,-9.367837,#227ee0,3.8331985,4.632765,#591ac8,-2.9000904999999997,0.494421,#d7293f,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,21.181116,6.2396636,#2a58e9,18,76,25
02:29.7,237,0.011855905,0.720526069,0.018492315,0.524446561,0.0,0.0,0.684490961,0.475792704,0.549115586,0,1,75.02044000000001,-9.065886,#227de0,3.8206239,4.6338725,#5919c7,-2.8910384,0.4971487,#d6283f,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,21.11886,6.2516794,#2a58e9,18,77,26
02:29.8,237,0.012767898,0.71958666,0.14403513099999998,0.510397352,0.0,0.0,0.691436727,0.475451756,0.542885749,0,1,74.48674,-6.1783867,#2279e0,3.8267906000000003,4.6311007,#591ac8,-2.9334059,0.48589979999999994,#d92a3d,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,20.863138,6.8165097,#2c57e9,18,78,27
02:29.9,237,0.013679891000000001,0.718647252,0.141693096,0.49608464700000005,0.0,0.0,0.698287345,0.476133652,0.53676716,0,1,74.68089,-6.102031,#2279e0,3.8072983999999996,4.6280704,#5a19c6,-2.9156482000000006,0.4907375,#d8293e,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,20.833643,6.752248,#2c57e8,18,79,28
02:30.0,237,0.014591883,0.7177078440000001,0.13320322,0.49162083100000004,0.0,0.0,0.705042816,0.47562223,0.530537323,0,1,74.85854,-6.0800667,#2279e0,3.7972326,4.6288457,#5a19c6,-2.9001603,0.49648595,#d7293f,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,20.79564,6.6777754,#2c57e8,18,80,29
02:30.0,237,0.015503876000000002,0.716768436,0.121541839,0.487863576,0.0,0.0,0.71208373,0.473406069,0.5243074870000001,0,1,75.08436999999999,-6.04772,#2179e1,3.7859132000000004,4.629307700000001,#5b19c5,-2.8819084,0.5024228000000001,#d62840,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,20.759848,6.5878158,#2c57e8,18,81,30
02:30.1,237,0.016415869,0.7158290279999999,0.103927787,0.484486925,0.0,0.0,0.718744053,0.473235595,0.518300145,0,1,75.41996999999999,-5.987493,#2078e1,3.7757223,4.630713,#5b19c4,-2.8633146000000003,0.50930744,#d42741,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,20.736101,6.4708724,#2c58e8,18,82,31
02:30.2,237,0.017327861,0.71488962,0.083776531,0.479263851,0.0,0.0,0.725309229,0.47221275100000004,0.512404049,0,1,75.90212,-5.867381,#2078e1,3.7620735,4.6307425,#5c19c4,-2.8416395,0.516121,#d32643,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,20.731173,6.336814,#2c58e8,18,83,32
02:30.3,237,0.018239854,0.7139502109999999,0.06211271,0.47504401399999996,0.0,0.0,0.731969553,0.471530856,0.506174213,0,1,76.49489,-5.6726136,#1f77e2,3.7494117999999994,4.6313868,#5d19c3,-2.8198955000000003,0.52342355,#d12544,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,20.749533,6.2008357,#2c58e8,18,84,33
02:30.4,237,0.019151847,0.713010803,0.042010245999999994,0.47056068,0.0,0.0,0.7385347290000001,0.47033753799999994,0.500278118,0,1,77.057556,-5.4495025,#1e77e2,3.7365123999999996,4.6316724,#5d18c2,-2.798563,0.5302236,#cf2446,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,20.775612,6.0775304,#2b59e8,18,85,34
02:30.4,237,0.020063839,0.712071395,0.024249817000000003,0.465423487,0.0,0.0,0.744719315,0.469996591,0.494604517,0,1,77.47166,-5.261611,#1e76e2,3.7241296999999998,4.6318297,#5e18c1,-2.7790543999999997,0.5366,#ce2347,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,20.806133,5.9655967,#2b59e8,18,86,35
02:30.5,237,0.020975832000000003,0.711131987,0.014588924,0.459064453,0.0,0.0,0.7512844909999999,0.468121377,0.48848592700000004,0,1,77.72975,-5.113193,#1e76e2,3.7103447999999997,4.6308527,#5e18c0,-2.7606595,0.54192203,#cc2248,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,20.800695,5.891963,#2b59e8,18,87,36
02:30.6,237,0.021887825,0.7101925790000001,0.006440595,0.45285571,0.0,0.0,0.757659372,0.467439482,0.482478585,0,1,77.94596999999999,-5.005577,#1d75e2,3.6981516000000005,4.6304407,#5f18c0,-2.7443705,0.5471977,#cb2249,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,20.793896,5.827629,#2b59e8,18,88,37
02:30.7,237,0.022799818,0.709253171,0.001073433,0.44719542799999995,0.0,0.0,0.7639391059999999,0.46624616399999996,0.476693737,0,1,78.167885,-4.9481980000000005,#1d75e3,3.6868687000000007,4.630016,#5f18bf,-2.7295077,0.55189383,#ca214a,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,20.775118,5.77944,#2b59e8,18,89,38
02:30.8,237,0.02371181,0.7083137620000001,0.0,0.441687389,0.0,0.0,0.7702188390000001,0.46573474299999995,0.470797642,0,1,78.21306,-4.706686,#1d75e3,3.6771846,4.6300040000000005,#6018be,-2.7170866,0.5561364000000001,#c9214b,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,20.743628,5.7462926,#2b59e8,18,90,39
02:30.8,237,0.024623803,0.707374354,0.0,0.439364721,0.0,0.0,0.776308278,0.465223321,0.46512404,0,1,78.300735,-4.5797349999999994,#1d75e3,3.671669,4.631379,#6018be,-2.708009,0.56045693,#c8204c,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,20.70008,5.7315054,#2b59e8,18,91,40
02:30.9,237,0.025535796,0.7064349459999999,0.0,0.440793454,0.0,0.0,0.7824928640000001,0.463859529,0.459339192,0,1,78.59079,-4.7971205999999995,#1d75e3,3.6698542,4.634107,#6018be,-2.7001798,0.56471086,#c71f4c,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,20.642557,5.734981,#2c59e8,18,92,41
02:31.0,237,0.026447788,0.705495538,0.0,0.443543571,0.0,0.0,0.788772598,0.460620525,0.45333185,0,1,78.71489,-4.725308,#1d75e3,3.6678129999999998,4.6364737,#6017bd,-2.6912196,0.56870466,#c61f4d,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,20.579735,5.7465973,#2c59e8,18,93,42
02:31.1,237,0.027359781,0.70455613,0.0,0.44470685600000004,0.0,0.0,0.78943863,0.457892942,0.45377683799999996,0,1,78.72279,-4.7370176,#1d75e3,3.6674849999999997,4.635288,#6017bd,-2.6892402,0.5671214,#c61f4d,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,20.564493,5.7613273,#2c59e8,18,94,43
02:31.2,237,0.028271774,0.703616721,0.0,0.44488252,0.0,0.0,0.7905804,0.453631094,0.45366559100000003,0,1,78.75466,-4.763215,#1d75e3,3.6643152000000003,4.633091,#6017bd,-2.6845310000000002,0.5656007,#c61f4d,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,20.546322,5.7736263,#2c59e8,18,95,44
02:31.2,237,0.029183767000000003,0.702677313,0.0,0.44516163,0.0,0.0,0.794196004,0.45039209,0.45055067299999996,0,1,78.82518,-4.728976,#1d75e3,3.6606754999999995,4.632783,#6117bd,-2.6773973,0.56686777,#c61f4e,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,20.514791,5.778405,#2c59e7,18,96,45
02:31.3,237,0.030095759,0.701737905,0.0,0.44846020799999997,0.0,0.0,0.795052331,0.47033753799999994,0.45066192,0,1,78.68531999999999,-4.4229884,#1d75e3,3.6830769,4.6446104,#6017be,-2.6977818,0.5711136,#c71f4d,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,20.523903,5.757511,#2c59e7,18,97,46
02:31.4,237,0.031007752000000003,0.7007984970000001,0.0,0.44825136299999996,0.0,0.0,0.795432921,0.47306512100000003,0.45121815600000004,0,1,78.67988000000001,-4.394331,#1d75e3,3.6859949,4.6454287,#6017be,-2.700244,0.5705785,#c71f4d,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,20.521772,5.7553163,#2c59e7,18,98,47
02:31.5,237,0.031919745,0.699859089,0.0,0.449492722,0.0,0.0,0.795337774,0.476304125,0.452330626,0,1,78.67573,-4.384663,#1d75e3,3.6913943,4.6469345,#5f17bf,-2.7047737,0.56975406,#c71f4c,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,20.519419,5.7594337,#2c59e7,18,99,48
02:31.6,237,0.032831737,0.6989196809999999,0.0,0.449322913,0.0,0.0,0.795432921,0.479372656,0.453109356,0,1,78.671196,-4.359909,#1d75e3,3.694749,4.647755,#5f17bf,-2.7078752999999995,0.5690535,#c81f4c,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,20.519072,5.757183,#2c59e7,18,100,49
02:31.6,237,0.03374373,0.697980272,0.0,0.449350239,0.0,0.0,0.796289248,0.47766791700000005,0.452775615,0,1,78.69145999999999,-4.3679514,#1d75e3,3.6934565999999998,4.6464877,#5f17bf,-2.7053914,0.56804794,#c71f4c,3,0,1,6,2,6,6,6,10,6,10,12,12,13,13,13,20.506365,5.763703,#2c59e7,18,101,50
07:41.7,301,0.08253534,0.005166745,0.329446206,0.517033544,0.0,0.007281859,0.5034253089999999,0.46897374700000005,0.5663588829999999,1,0,-75.79992,-40.224552,#e8a20c,1.4164551,-0.13939203,#c3d632,-0.33207902,-0.70725745,#259de0,3,0,2,6,2,6,6,10,0,10,0,0,0,13,2,2,-23.324873,-38.295647,#e8b901,24,102,0
07:41.8,301,0.083447332,0.004227337,0.21805318399999998,0.52281679,0.0,0.0043638290000000005,0.493529971,0.471360382,0.557681611,0,0,-16.484022,-69.03416999999999,#9fd251,1.5063239,-0.046177126,#c0d536,-0.42629054,-0.69701445,#299fde,3,0,2,6,2,6,6,10,0,10,0,0,0,13,2,2,-0.8125753,-46.70324,#85dc61,24,103,1
07:41.8,301,0.084359325,0.003287929,0.179995121,0.526730192,0.0,0.012007646,0.483634634,0.473406069,0.549004339,0,0,-16.582094,-69.09454000000001,#9fd251,1.4961556,-0.052999884000000004,#c0d535,-0.41865262,-0.6970006999999999,#299ede,3,0,2,6,2,6,6,10,0,10,0,0,0,13,2,2,-1.4963617,-46.789352,#88dc5e,24,104,2
07:41.9,301,0.08527131800000001,0.00234852,0.20390339100000002,0.527688536,0.0,0.025286211,0.47392959100000004,0.475281282,0.540438313,0,0,-16.484732,-69.12510999999999,#9fd251,1.4950698999999998,-0.057799704,#c0d535,-0.42434216,-0.7057654000000001,#29a0dd,3,0,2,6,2,6,6,10,0,10,0,0,0,13,2,2,-0.9729746,-46.943684,#86dc61,24,105,3
07:42.0,301,0.086183311,0.0014091120000000001,0.270700171,0.528578567,0.0,0.035276654,0.46441484299999997,0.476645073,0.532094783,0,0,-16.14917,-69.15905,#9fd252,1.5025305,-0.064165294,#c0d536,-0.43926567,-0.72320133,#2aa2dd,3,0,2,6,2,6,6,10,0,10,0,0,0,13,2,2,-0.31989554,-47.24727,#84dd64,24,106,4
07:42.1,301,0.08709530300000001,0.00046970400000000004,0.342083435,0.529884335,0.0,0.034310755,0.454995243,0.47783839100000003,0.5237512520000001,0,0,-15.817953,-69.17534,#9ed252,1.5114766000000002,-0.07608658,#bfd636,-0.45414899999999997,-0.74505174,#2ca5dc,3,0,2,6,2,6,6,10,0,10,0,0,0,13,2,2,0.23785236,-47.48106,#81dd66,24,107,5
07:42.2,301,0.0,0.016909346999999998,0.405562332,0.527944225,0.030584421,0.0,0.551569933,0.47869076,0.515407721,1,1,75.64384,-29.445658,#2a9bdd,2.8618927000000003,2.9904525,#905e9c,-2.3542537999999995,-0.04964882,#bf6364,3,0,2,6,2,6,6,10,0,10,0,0,0,13,2,2,2.4118135,9.032465,#985691,24,108,6
07:42.2,301,0.000911993,0.015969939,0.22673822899999999,0.524704201,0.029551822000000002,0.0,0.544719315,0.487214456,0.52608744,0,1,17.806964999999998,33.394059999999996,#8751a1,2.9014094,3.0105019,#8d5d9e,-2.4713119999999997,-0.06275954,#c6635a,3,0,2,6,2,6,6,10,0,10,0,0,0,13,2,2,15.893706,15.034799,#4941d9,24,109,7
07:42.3,301,0.001823985,0.015030531000000001,0.090802635,0.523667784,0.028448009,0.0,0.537868696,0.49573815200000004,0.5366559129999999,0,1,16.623127,32.89483,#8952a0,2.8713214,2.984943,#8f5f9c,-2.4443072999999997,-0.045494713,#c5615c,3,0,2,6,2,6,6,10,0,10,0,0,0,13,2,2,15.09627,14.986532,#4d40d6,24,110,8
07:42.4,301,0.002735978,0.014091123,0.052646987,0.521874061,0.027340448,0.0,0.530922931,0.501704739,0.547335632,0,1,16.409538,32.71311,#8a529f,2.8663893,2.9732337,#8f5f9c,-2.4428504,-0.036831945,#c5605c,3,0,2,6,2,6,6,10,0,10,0,0,0,13,2,2,14.887096,15.070873,#4e40d5,24,111,9
07:42.5,301,0.003647971,0.013151713999999998,0.08743596,0.5204511829999999,0.026189785,0.0,0.523691722,0.507159905,0.558237846,0,1,16.610413,32.790627,#8952a0,2.8827455,2.9731229999999997,#8e5f9d,-2.4548714,-0.063286856,#c5635b,3,0,2,6,2,6,6,10,0,10,0,0,0,13,2,2,15.00288,15.1530695,#4d40d6,24,112,10
07:42.6,301,0.0045599640000000006,0.012212306000000001,0.12856794300000002,0.517398535,0.024994144,0.0,0.5166508089999999,0.512103648,0.568695072,0,1,16.95976,32.888884999999995,#8952a0,2.8981507,2.9729242,#8d5f9e,-2.4689922,-0.08341036,#c6665a,3,0,2,6,2,6,6,10,0,10,0,0,0,13,2,2,15.155169,15.237669,#4d40d6,24,113,11
07:42.6,301,0.005471956,0.011272898,0.17155403800000002,0.519615804,0.023845354,0.0,0.509705043,0.516876918,0.578818556,0,1,17.335394,32.980213,#8852a1,2.9205495999999997,2.976162,#8c5fa0,-2.4857142000000003,-0.102021456,#c76859,3,0,2,6,2,6,6,10,0,10,0,0,0,13,2,2,15.332425,15.322926,#4c40d7,24,114,12
07:42.7,301,0.006383949,0.01033349,0.193852159,0.526681396,0.02271343,0.0,0.502949572,0.522161609,0.588608299,0,1,17.479392999999998,32.992046,#8852a1,2.9434917,2.9794462000000004,#8a5fa1,-2.4990674999999998,-0.11644292,#c86a57,3,0,2,6,2,6,6,10,0,10,0,0,0,13,2,2,15.41058,15.396206,#4c40d7,24,115,13
07:42.8,301,0.007295942,0.009394082,0.187265187,0.527758802,0.021710816,0.0,0.496003806,0.527446301,0.598509289,0,1,17.443558,32.923996,#8852a1,2.9504200000000003,2.9741117999999998,#8a5fa2,-2.5033908,-0.12506518,#c86b57,3,0,2,6,2,6,6,10,0,10,0,0,0,13,2,2,15.324644,15.448723,#4c40d7,24,116,14
07:42.9,301,0.008207934,0.008454674,0.0,0.5174688000000001,0.020777541,0.0,0.489248335,0.5325605179999999,0.608187785,0,1,16.14883,32.174557,#8a539f,2.8897927000000005,2.9321766,#8e619e,-2.4717102000000004,-0.04060007,#c66059,3,0,2,6,2,6,6,10,0,10,0,0,0,13,2,2,14.506602,15.470292,#4f3fd3,24,117,15
07:43.0,301,0.009119927,0.007515265,0.0041473529999999995,0.49698834,0.019810533999999998,0.0,0.482873454,0.537674736,0.6173100460000001,0,1,16.195768,32.07162,#8a539f,2.8719466000000002,2.916146,#8f629d,-2.4714656,-0.044585034,#c66159,3,0,2,6,2,6,6,10,0,10,0,0,0,13,2,2,14.46966,15.581185,#503ed3,24,118,16
07:43.0,301,0.01003192,0.006575856999999999,0.024444987,0.477581381,0.018644878,0.0,0.476308278,0.541595636,0.626543553,0,1,16.29944,31.983006,#8a539f,2.8588447999999995,2.9024165,#90639c,-2.4737601000000002,-0.058044367,#c76259,3,0,2,6,2,6,6,10,0,10,0,0,0,13,2,2,14.48284,15.695398,#503ed3,24,119,17
07:43.1,301,0.010943912,0.005636449,0.05752622599999999,0.458385219,0.017601033999999998,0.0,0.469838249,0.546709853,0.63544332,0,1,16.508398,31.866455,#8a54a0,2.8508673,2.8918037,#91649b,-2.478323,-0.07920304,#c76559,3,0,2,6,2,6,6,10,0,10,0,0,0,13,2,2,14.529153,15.824242,#503ed3,24,120,18
07:43.2,301,0.011855905,0.004697041,0.09831666300000001,0.44420719,0.016789573000000002,0.0,0.463653663,0.552676441,0.644009345,0,1,16.871482999999998,31.72718,#8954a0,2.8525155,2.8863529999999997,#91649b,-2.4859482999999996,-0.105996676,#c76959,3,0,2,6,2,6,6,10,0,10,0,0,0,13,2,2,14.6105995,15.958897,#4f3ed4,24,121,19
07:43.3,301,0.012767898,0.003757633,0.151402781,0.42904544200000005,0.015875039,0.0,0.45737393,0.5579611320000001,0.65257537,0,1,17.474281,31.520975,#8854a1,2.8490016,2.869598,#91659b,-2.4949539,-0.13967982,#c86d58,3,0,2,6,2,6,6,10,0,10,0,0,0,13,2,2,14.745216,16.177464,#4f3dd4,24,122,20
07:43.4,301,0.013679891000000001,0.002818225,0.21288119100000003,0.41616147,0.014966127,0.0,0.451284491,0.562563928,0.660807654,0,1,18.200308,31.211665999999997,#8754a2,2.8439584,2.8442326,#91679b,-2.5056605,-0.17849389,#c87257,3,0,2,6,2,6,6,10,0,10,0,0,0,13,2,2,16.261179,17.690292,#4a3cdb,24,123,21
07:43.4,301,0.014591883,0.0018788160000000002,0.28148328899999997,0.403053039,0.014222131,0.0,0.44538534700000004,0.5639277189999999,0.668817444,0,1,18.90553,30.900654,#8655a3,2.8368265999999998,2.8164467999999996,#92689a,-2.5190687,-0.21038269,#c97656,3,0,2,6,2,6,6,10,0,10,0,0,0,13,2,2,16.978563,18.0531,#473cdd,24,124,22
07:43.5,301,0.015503876000000002,0.0009394080000000001,0.35447670200000003,0.391119604,0.01330947,0.0,0.439295909,0.5668257760000001,0.67693848,0,1,19.29131,30.747225,#8555a4,2.833037,2.7894971,#926a9a,-2.5365317000000003,-0.23306128,#ca7954,3,0,2,6,2,6,6,10,0,10,0,0,0,13,2,2,14.3030615,23.235262,#562ecf,24,125,23
07:43.6,301,0.016415869,0.0,0.42015125600000003,0.380772999,0.012503631000000001,0.0,0.43349191200000003,0.570405728,0.6848370229999999,0,1,19.423119,30.694746000000002,#8555a4,2.8312197,2.7655017,#926b9a,-2.5529237,-0.25409997,#cb7b52,3,0,2,6,2,6,6,10,0,10,0,0,0,13,2,2,14.392742,23.553852,#562dcf,24,126,24
07:43.7,301,0.00045599599999999996,0.009863786,0.0,0.41191430700000004,0.0,0.012574983999999999,0.561845861,0.569041937,0.683835799,1,0,-77.16325,-40.341503,#e8a10b,1.2958797,-0.09401666,#cad52d,-0.30418777,-0.54409444,#1e88e3,3,0,2,6,2,6,6,10,0,10,0,0,0,13,2,2,-22.87245,-38.33773,#e8ba02,24,127,25
07:43.8,301,0.001367989,0.008924378,0.003561844,0.40527226,0.0,0.011743295,0.55356803,0.560688715,0.6752697740000001,0,0,-17.168423,-72.76945,#9ed452,1.3852777,-0.009019412,#c7d330,-0.41413328,-0.5488755,#248ce0,3,0,2,6,2,6,6,10,0,10,0,0,0,13,2,2,-4.12388,-45.229164,#96da53,24,128,26
07:43.8,301,0.0022799820000000003,0.007984969,0.019663333,0.397222949,0.0,0.010887203,0.5453853470000001,0.552676441,0.66703749,0,0,-17.12186,-72.79239,#9ed452,1.3637294,-0.029149599999999998,#c8d42f,-0.40781558,-0.55649024,#248de0,3,0,2,6,2,6,6,10,0,10,0,0,0,13,2,2,-4.2080665,-45.366924,#96db53,24,129,27
07:43.9,301,0.003191974,0.007045561,0.056452793,0.386386437,0.0,0.01014702,0.537297812,0.544152745,0.658805206,0,0,-16.996933,-72.8296,#9ed452,1.3426441,-0.05059687,#c8d42e,-0.40470100000000003,-0.5672251,#248ee0,3,0,2,6,2,6,6,10,0,10,0,0,0,13,2,2,-4.3739886,-45.570107,#97db52,24,130,28
07:44.0,301,0.004103967,0.0061061530000000004,0.107196877,0.37769497700000004,0.0,0.009463774,0.529495718,0.5361404710000001,0.650906664,0,0,-16.66852,-72.92088000000001,#9dd452,1.327793,-0.07028666,#c9d42e,-0.40607145,-0.58071643,#2490e0,3,0,2,6,2,6,6,10,0,10,0,0,0,13,2,2,-4.5875344,-45.835617,#97db51,24,131,29
07:44.1,301,0.00501596,0.005166745,0.16321053900000002,0.3710744,0.0,0.008747992,0.5219790679999999,0.52829867,0.643453109,0,0,-16.051560000000002,-73.07516,#9cd453,1.3170756000000001,-0.08848385,#c9d52d,-0.40979174,-0.59536177,#2592e0,3,0,2,6,2,6,6,10,0,10,0,0,0,13,2,2,-4.803683,-46.165085,#98db50,24,132,30
07:44.2,301,0.0059279530000000006,0.004227337,0.21019760899999998,0.36362039399999996,0.0,0.008074913000000001,0.515889629,0.520627344,0.637557014,0,0,-15.540707999999999,-73.22083,#9bd454,1.3051671,-0.10509244,#c9d52d,-0.41145745,-0.6072791000000001,#2593df,3,0,2,6,2,6,6,10,0,10,0,0,0,13,2,2,-4.958441,-46.444286,#98db50,24,133,31
07:44.2,301,0.006839945,0.003287929,0.258697243,0.35847149,0.0,0.007420135,0.509895338,0.513296966,0.631660919,0,0,-15.056844,-73.358376,#9ad454,1.2966792999999999,-0.12033837,#c9d52d,-0.41466996,-0.6198022,#2695df,3,0,2,6,2,6,6,10,0,10,0,0,0,13,2,2,-5.020168,-46.70737,#98db50,24,134,32
07:44.3,301,0.007751938000000001,0.00234852,0.306318614,0.35426921899999997,0.0,0.006826362,0.503996194,0.506648483,0.625987318,0,0,-14.686167999999999,-73.452545,#9ad555,1.28995,-0.13458653,#c9d62c,-0.41849345,-0.63236874,#2797df,3,0,2,6,2,6,6,10,0,10,0,0,0,13,2,2,-4.992251,-46.994797,#98dc50,24,135,33
07:44.4,301,0.008663931,0.0014091120000000001,0.35623322799999996,0.350511963,0.0,0.006175651,0.49800190299999997,0.498465735,0.62020247,0,0,-14.358663,-73.49205,#99d555,1.2827462,-0.14958474,#c9d62c,-0.42234403,-0.645237,#2798df,3,0,2,6,2,6,6,10,0,10,0,0,0,13,2,2,-4.770689,-47.432606,#95dc51,24,136,34
